sbti_id,company_name,isin,lei,organization_type,location,region,sector,near_term_status,near_term_target_classification,near_term_target_year,long_term_status,long_term_target_classification,long_term_target_year,net_zero_status,net_zero_year,full_target_language,ba15_status,ba15_date,target_classification_long,reason_for_extension_or_removal,date_updated
40016725,"Yakult Honsha Co., Ltd",JP3931600005,353800YJPSPGG7KI0S71,Corporate,Japan,Asia,Food and Beverage Processing,Targets set,1.5°C,FY2030,,,,,,"Near-Term Targets: Yakult Honsha Co., Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2022 base year. Yakult Honsha Co., Ltd. also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe. Yakult Honsha Co., Ltd commits to reduce total FLAG scope 1 and 3 GHG emissions by 31% from 2022 by 2030.* Yakult Honsha Co., Ltd. commits to no deforestation across its primary deforestation-linked commodities, with a target date of December 31, 2025. 
*This target includes FLAG emissions and removals.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,25/09/2025
40002351,HONMA Corporation,NA,NA,Corporate,Japan,Asia,Construction and Engineering,Targets set,1.5°C,FY2030,,,,,,HONMA Corporation commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2022 base year. HONMA Corporation also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe.,,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,28/11/2024
40012251,Vision Inc.,JP3800330007,,Corporate,Japan,Asia,Telecommunication Services,Targets set,1.5°C,2030,,,,,,"Near-Term Targets: Vision Inc. commits to reduce absolute scope 1 and 2 GHG emissions 42% by 2030 from a 2022 base year.* Vision Inc. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services, fuel- and energy-related activities and use of sold products 25% within the same timeframe.* 
*The target boundary includes land-related emissions and removals from bioenergy feedstocks. ",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,09/01/2025
40004866,"NIPPON THOMPSON CO.,LTD.",JP3739400004,353800F1TL8X5AMTY686,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,1.5°C,FY2030,,,,,,"Near-Term Targets: NIPPON THOMPSON CO.,LTD. commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2022 base year. NIPPON THOMPSON CO.,LTD. commits to reduce absolute scope 3 GHG emissions from purchased goods and services 25% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,28/11/2024
40004128,"Hulic Reit, Inc.",JP3047660000,,Corporate,Japan,Asia,Real Estate,Targets set,1.5°C,2030,,,,,,"Near-Term Targets: Hulic Reit, Inc. commits to reduce absolute scope 1 and 2 GHG emissions 42% by 2030 from a 2022 base year. Hulic Reit, Inc. also commits to reduce absolute scope 3 GHG emissions from downstream leased assets 25% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,28/11/2024
40004337,INFRONEER Holdings Inc.,JP3153850007,353800G6TWA2W0MY9K16,Corporate,Japan,Asia,Construction and Engineering,Targets set,1.5°C,FY2030,,,,,,"INFRONEER Holdings Inc. commits to reduce absolute scope 1 and 2 GHG emissions 45.8% by FY2030 from a FY2021 base year. INFRONEER Holdings Inc. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services, and use of sold products 25.0% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,19/12/2024
40008539,"Bikenkougyou Co.,Ltd",,,Corporate,Japan,Asia,Construction Materials,Targets set,1.5°C,FY2030,,,,,,"Near-Term Targets: Bikenkougyou Co.,Ltd commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2021 base year. Bikenkougyou Co.,Ltd also commits to reduce absolute scope 3 GHG emissions from purchased goods and services, fuel- and energy-related activities, upstream transportation and distribution, business travel, downstream transportation and distribution, processing of sold products, and end-of-life treatment of sold products 25% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,09/01/2025
40009156,"ABE NIKKO KOGYO CO.,LTD.",,,Corporate,Japan,Asia,Construction and Engineering,Targets set,1.5°C,FY2030,,,,,,"ABE NIKKO KOGYO CO.,LTD. commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2022 base year. ABE NIKKO KOGYO CO.,LTD. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services, upstream transportation and distribution and downstream transportation and distribution 25% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,09/01/2025
40018546,HARADA CORPORATION,,,Corporate,Japan,Asia,"Trading Companies and Distributors, and Commercial Services and Supplies",Targets set,1.5°C,FY2030,,,,,,HARADA CORPORATION commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2022 base year. HARADA CORPORATION also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe.,,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,05/06/2025
40018805,"TOBU TOP TOURS CO.,LTD",,,Corporate,Japan,Asia,"Hotels, Restaurants and Leisure, and Tourism Services",Targets set,1.5°C,2030,,,,,,"Near-Term Targets: TOBU TOP TOURS CO.,LTD commits to reduce absolute scope 1 and 2 GHG emissions 42% by 2030 from a 2023 base year. TOBU TOP TOURS CO.,LTD also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,10/07/2025
40018924,Pigeon Corporation,JP3801600002,,Corporate,Japan,Asia,"Consumer Durables, Household and Personal Products",Targets set,1.5°C,FY2030,,,,,,Near-Term Targets: Pigeon Corporation commits to reduce absolute scope 1 and 2 GHG emissions 70% by FY2030 from a FY2018 base year. Pigeon Corporation commits to reduce absolute scope 3 GHG emissions from purchased goods and services and end-of-life treatment of sold products 25% by FY2030 from a FY2021 base year.,,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,17/04/2025
40019219,"MABUCHI MOTOR CO.,LTD.",JP3870000001,,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,1.5°C,FY2030,,,,,,"Near-Term Targets: MABUCHI MOTOR CO., LTD. commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2023 base year.  MABUCHI MOTOR CO., LTD. also commits to reduce absolute scope 3 GHG emissions from use of sold products 25% within the same timeframe. MABUCHI MOTOR CO., LTD. further commits that 10% of its suppliers by emissions covering purchased goods and services, will have science-based targets by FY2029.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,25/09/2025
40009895,"MIRARTH HOLDINGS, Inc.",JP3460800000,,Corporate,Japan,Asia,Real Estate,Targets set,1.5°C,FY2030,,,,,,"Near-Term Targets: MIRARTH HOLDINGS, Inc. commits to reduce absolute scope 1 and 2  GHG emissions 70% by FY2030 from a FY2022 base year. MIRARTH HOLDINGS, Inc. also commits to reduce absolute scope 3 GHG emissions 45% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,13/02/2025
40020251,"DeNA Co., Ltd.",NA,NA,Corporate,Japan,Asia,Software and Services,Targets set,1.5°C,FY2034,,,,,,"Near-Term Targets:
DeNA Co., Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 58.8% by FY2034 from a FY2024 base year. 
DeNA Co., Ltd. also commits to reduce absolute scope 3 GHG emissions 35% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,03/07/2025
40020136,Ryoden,JP3976200000,,Corporate,Japan,Asia,"Trading Companies and Distributors, and Commercial Services and Supplies",Targets set,1.5°C,FY2030,,,,,,Near-Term Targets: RYODEN Corporation commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2023 base year. RYODEN Corporation also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe.,,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,10/07/2025
40020700,"ASAHI KOGYOSHA CO.,LTD.",JP3112800002,NA,Corporate,Japan,Asia,Construction and Engineering,Targets set,1.5°C,FY2030,Targets set,1.5°C,FY2050,Targets set,FY2050,"Overall Net-Zero Target:
ASAHI KOGYOSHA CO., LTD. commits to reach net-zero greenhouse gas emissions across the value chain by FY2050.
Near-Term Targets:
ASAHI KOGYOSHA CO., LTD. commits to reduce absolute scope 1 and 2 GHG emissions 65% by FY2030 from a FY2019 base year.
ASAHI KOGYOSHA CO., LTD. also commits to reduce absolute scope 3 GHG emissions 27.5% within the same timeframe.
Long-Term Targets:
ASAHI KOGYOSHA CO., LTD. commits to reduce absolute scope 1 and 2 GHG emissions 90% by FY2050 from a FY2019 base year. 
ASAHI KOGYOSHA CO., LTD. also commits to reduce absolute scope 3 GHG emissions 90% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,07/08/2025
40014153,"CMIC HOLDINGS Co., Ltd.",,,Corporate,Japan,Asia,"Pharmaceuticals, Biotechnology and Life Sciences",Targets set,1.5°C,FY2030,,,,,,"Near-Term Targets: CMIC HOLDINGS Co., Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 42.0% by FY2030 from a FY2023 base year.  CMIC HOLDINGS Co., Ltd. also commits to reduce absolute scope 3 GHG emissions 35.0% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,04/09/2025
40019610,"NITTOC CONSTRUCTION CO., LTD.",JP3684800000,NA,Corporate,Japan,Asia,Construction and Engineering,Targets set,1.5°C,FY2030,,,,,,"Near-Term Targets:
NITTOC CONSTRUCTION CO., LTD. commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2023 base year.
NITTOC CONSTRUCTION CO., LTD. also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,31/07/2025
40021169,"PERSOL TEMPSTAFF CO., LTD.",,,Corporate,Japan,Asia,Specialized Consumer Services,Targets set,1.5°C,FY2030,,,,,,"Near-Term Targets:
PERSOL TEMPSTAFF CO., LTD. commits to reduce absolute scope 1 and 2 GHG emissions 42.0% by FY2030 from a FY2023 base year. PERSOL TEMPSTAFF CO., LTD. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services and capital goods 25.0% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,06/11/2025
40016251,"Asunaro Aoki Construction Co., Ltd.",NA,NA,Corporate,Japan,Asia,Construction and Engineering,Targets set,1.5°C,FY2034,,,,,,"Near-Term Targets: Asunaro Aoki Construction Co., Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 58.8% by FY2034 from a FY2023 base year. Asunaro Aoki Construction Co., Ltd. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services and use of sold products 35% within the same timeframe. ",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,27/02/2025
40022475,"Nippon Air Conditioning Services Co., Ltd.",,,Corporate,Japan,Asia,"Trading Companies and Distributors, and Commercial Services and Supplies",Targets set,1.5°C,FY2030,,,,,,"Nippon Air Conditioning Services Co., Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2023 base year. Nippon Air Conditioning Services Co., Ltd. also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,24/07/2025
40022679,"Konoshima Chemical Co Ltd.,",JP3289000006,,Corporate,Japan,Asia,Chemicals,Targets set,1.5°C,FY2030,,,,,,"Near-Term Targets: Konoshima Chemical Co.,Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2023 base year. Konoshima Chemical Co.,Ltd. also commits to reduce absolute scope 3 GHG emissions covering purchased goods and services and capital goods 25% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,28/08/2025
40018556,"TECHNO RENT CO.,LTD",,,Corporate,Japan,Asia,Software and Services,Targets set,1.5°C,FY2030,,,,,,"Near-Term Targets: Techno Rent Co.,Ltd commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2023 base year. Techno Rent Co.,Ltd also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,28/08/2025
40021854,Hosiden,JP3845800006,353800IQGIGW1XT2JX97,Corporate,Japan,Asia,Electrical Equipment and Machinery,Targets set,1.5°C,FY2030,,,,,,Near-Term Targets: Hosiden Corporation commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2023 base year. Hosiden Corporation also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe.,,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,11/09/2025
40016563,"KOTOBUKI SEIHAN PRINTING CO., LTD.",,,Corporate,Japan,Asia,Containers and Packaging,Targets set,1.5°C,FY2030,,,,,,"Near-Term Targets: KOTOBUKI SEIHAN PRINTING CO., LTD. commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a FY2023 base year. KOTOBUKI SEIHAN PRINTING CO., LTD. also commits to reduce absolute scope 3 GHG emissions 25% within the same timeframe.",,,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,,20/03/2025
